sample_idx,time_ns,A_hex,B_hex,Cin,Sum_hex,Cout,Expected_total_hex,Match
8844,88442000,af03,ea9e,1,99a2,1,199a2,1
8845,88452000,cb3a,bad1,0,860b,1,1860b,1
8846,88462000,4e80,5f1a,1,ad9b,0,0ad9b,1
8847,88472000,1b21,3693,0,51b4,0,051b4,1
8848,88482000,9b0f,ac5d,0,476c,1,1476c,1
8849,88492000,3714,69ed,0,a101,0,0a101,1
8850,88502000,5a90,227c,0,7d0c,0,07d0c,1
8851,88512000,28b1,d506,1,fdb8,0,0fdb8,1
8852,88522000,994e,3ced,0,d63b,0,0d63b,1
8853,88532000,7f3f,116f,1,90af,0,090af,1
8854,88542000,1566,c703,0,dc69,0,0dc69,1
8855,88552000,0194,59ce,0,5b62,0,05b62,1
8856,88562000,580b,06f6,0,5f01,0,05f01,1
8857,88572000,abca,c943,0,750d,1,1750d,1
8858,88582000,faf5,8a40,1,8536,1,18536,1
8859,88592000,0540,d4d8,1,da19,0,0da19,1
8860,88602000,a02c,34e1,0,d50d,0,0d50d,1
8861,88612000,c83b,59cc,1,2208,1,12208,1
8862,88622000,5259,71df,1,c439,0,0c439,1
8863,88632000,c9b7,598e,0,2345,1,12345,1
8864,88642000,d2b7,109c,0,e353,0,0e353,1
8865,88652000,b82b,9853,0,507e,1,1507e,1
8866,88662000,e256,c9a9,1,ac00,1,1ac00,1
8867,88672000,2680,9852,0,bed2,0,0bed2,1
8868,88682000,6fd7,645e,1,d436,0,0d436,1
8869,88692000,780c,5316,1,cb23,0,0cb23,1
8870,88702000,81a3,111d,1,92c1,0,092c1,1
8871,88712000,7828,c707,0,3f2f,1,13f2f,1
8872,88722000,d94a,8220,1,5b6b,1,15b6b,1
8873,88732000,80fa,0370,1,846b,0,0846b,1
8874,88742000,895a,b30b,0,3c65,1,13c65,1
8875,88752000,dab0,e33d,1,bdee,1,1bdee,1
8876,88762000,802e,6eee,0,ef1c,0,0ef1c,1
8877,88772000,becf,5b9b,0,1a6a,1,11a6a,1
8878,88782000,020f,b451,0,b660,0,0b660,1
8879,88792000,1107,34af,0,45b6,0,045b6,1
8880,88802000,f8e4,cd35,1,c61a,1,1c61a,1
8881,88812000,1234,c1d3,0,d407,0,0d407,1
8882,88822000,b37f,c760,1,7ae0,1,17ae0,1
8883,88832000,d22c,128c,0,e4b8,0,0e4b8,1
8884,88842000,ec14,cca6,0,b8ba,1,1b8ba,1
8885,88852000,e8a9,de65,0,c70e,1,1c70e,1
8886,88862000,59ef,d07a,0,2a69,1,12a69,1
8887,88872000,cd24,d693,1,a3b8,1,1a3b8,1
8888,88882000,8fca,30fe,1,c0c9,0,0c0c9,1
8889,88892000,251d,c2b8,0,e7d5,0,0e7d5,1
8890,88902000,6a49,2f5a,0,99a3,0,099a3,1
8891,88912000,36e2,b368,1,ea4b,0,0ea4b,1
8892,88922000,6096,f9f3,0,5a89,1,15a89,1
8893,88932000,73a3,798a,0,ed2d,0,0ed2d,1
8894,88942000,6410,8873,0,ec83,0,0ec83,1
8895,88952000,5d01,b4a6,0,11a7,1,111a7,1
8896,88962000,89d1,337a,0,bd4b,0,0bd4b,1
8897,88972000,a4a3,1f00,0,c3a3,0,0c3a3,1
8898,88982000,d4c3,85f9,1,5abd,1,15abd,1
8899,88992000,531a,f11f,0,4439,1,14439,1
8900,89002000,556d,bde9,1,1357,1,11357,1
8901,89012000,afe3,b059,0,603c,1,1603c,1
8902,89022000,7c66,3bc9,1,b830,0,0b830,1
8903,89032000,43aa,ffd7,1,4382,1,14382,1
8904,89042000,076a,9130,0,989a,0,0989a,1
8905,89052000,fdfa,4199,1,3f94,1,13f94,1
8906,89062000,a5f1,6c88,1,127a,1,1127a,1
8907,89072000,bf48,39b1,0,f8f9,0,0f8f9,1
8908,89082000,e227,48b4,1,2adc,1,12adc,1
8909,89092000,8ec3,fdce,1,8c92,1,18c92,1
8910,89102000,a25e,e7ee,1,8a4d,1,18a4d,1
8911,89112000,9573,deb3,0,7426,1,17426,1
8912,89122000,3887,4a6c,1,82f4,0,082f4,1
8913,89132000,39b2,69a4,1,a357,0,0a357,1
8914,89142000,271d,3c35,1,6353,0,06353,1
8915,89152000,7657,1162,0,87b9,0,087b9,1
8916,89162000,fc95,b9e7,1,b67d,1,1b67d,1
8917,89172000,05bf,3233,0,37f2,0,037f2,1
8918,89182000,0d61,f070,0,fdd1,0,0fdd1,1
8919,89192000,f833,04d0,0,fd03,0,0fd03,1
8920,89202000,b377,5c1b,1,0f93,1,10f93,1
8921,89212000,b13f,98e6,0,4a25,1,14a25,1
8922,89222000,c644,84e1,1,4b26,1,14b26,1
8923,89232000,3572,ab0f,1,e082,0,0e082,1
8924,89242000,f2d3,95fc,1,88d0,1,188d0,1
8925,89252000,c565,ca03,1,8f69,1,18f69,1
8926,89262000,88eb,52d4,1,dbc0,0,0dbc0,1
8927,89272000,1b66,5363,1,6eca,0,06eca,1
8928,89282000,dd7f,1340,0,f0bf,0,0f0bf,1
8929,89292000,6576,c582,0,2af8,1,12af8,1
8930,89302000,df2d,74a1,0,53ce,1,153ce,1
8931,89312000,c956,cf03,1,985a,1,1985a,1
8932,89322000,e01d,9893,0,78b0,1,178b0,1
8933,89332000,1d07,1465,0,316c,0,0316c,1
8934,89342000,1784,9177,1,a8fc,0,0a8fc,1
8935,89352000,9690,632c,0,f9bc,0,0f9bc,1
8936,89362000,55f8,7745,0,cd3d,0,0cd3d,1
8937,89372000,6ad5,4c84,0,b759,0,0b759,1
8938,89382000,ad52,21cf,0,cf21,0,0cf21,1
8939,89392000,1bf5,2b68,1,475e,0,0475e,1
8940,89402000,8114,eaaa,0,6bbe,1,16bbe,1
8941,89412000,fd8a,73c5,1,7150,1,17150,1
8942,89422000,2ea0,651a,1,93bb,0,093bb,1
8943,89432000,b25d,20fc,1,d35a,0,0d35a,1
8944,89442000,59e1,5a6c,0,b44d,0,0b44d,1
8945,89452000,c670,df1e,0,a58e,1,1a58e,1
8946,89462000,cdb4,85ab,0,535f,1,1535f,1
8947,89472000,8bcb,85ce,0,1199,1,11199,1
8948,89482000,01ff,2b45,0,2d44,0,02d44,1
8949,89492000,921d,5bff,1,ee1d,0,0ee1d,1
8950,89502000,9880,a928,1,41a9,1,141a9,1
8951,89512000,9d53,2e97,0,cbea,0,0cbea,1
8952,89522000,819e,bd97,1,3f36,1,13f36,1
8953,89532000,8420,0acd,1,8eee,0,08eee,1
8954,89542000,0509,691b,0,6e24,0,06e24,1
8955,89552000,8062,a601,1,2664,1,12664,1
8956,89562000,30b2,1ab3,0,4b65,0,04b65,1
8957,89572000,e217,5e10,0,4027,1,14027,1
8958,89582000,84f8,a25d,0,2755,1,12755,1
8959,89592000,4311,408a,0,839b,0,0839b,1
8960,89602000,8f30,761a,0,054a,1,1054a,1
8961,89612000,0351,0f25,1,1277,0,01277,1
8962,89622000,54b0,3a25,0,8ed5,0,08ed5,1
8963,89632000,e394,92c9,0,765d,1,1765d,1
8964,89642000,b4ab,78e0,1,2d8c,1,12d8c,1
8965,89652000,61cf,31c8,1,9398,0,09398,1
8966,89662000,eb65,f0f5,0,dc5a,1,1dc5a,1
8967,89672000,864d,7489,0,fad6,0,0fad6,1
8968,89682000,aab3,a3fb,1,4eaf,1,14eaf,1
8969,89692000,e910,9e59,0,8769,1,18769,1
8970,89702000,0e37,8679,1,94b1,0,094b1,1
8971,89712000,b533,14c4,0,c9f7,0,0c9f7,1
8972,89722000,ed87,a14c,0,8ed3,1,18ed3,1
8973,89732000,26ba,2a5e,0,5118,0,05118,1
8974,89742000,6fdc,0206,1,71e3,0,071e3,1
8975,89752000,ca1f,5aa2,0,24c1,1,124c1,1
8976,89762000,90f6,c854,1,594b,1,1594b,1
8977,89772000,8729,a73e,1,2e68,1,12e68,1
8978,89782000,d7cc,234c,0,fb18,0,0fb18,1
8979,89792000,b2a4,9582,1,4827,1,14827,1
8980,89802000,989f,cd6d,1,660d,1,1660d,1
8981,89812000,b762,c1b6,1,7919,1,17919,1
8982,89822000,67cd,fdbd,0,658a,1,1658a,1
8983,89832000,f610,3988,0,2f98,1,12f98,1
8984,89842000,22e6,12bb,0,35a1,0,035a1,1
8985,89852000,3129,0112,1,323c,0,0323c,1
8986,89862000,140d,04a9,1,18b7,0,018b7,1
8987,89872000,61ed,c461,0,264e,1,1264e,1
8988,89882000,a07f,a040,0,40bf,1,140bf,1
8989,89892000,1589,6606,0,7b8f,0,07b8f,1
8990,89902000,ec29,3830,0,2459,1,12459,1
8991,89912000,f23f,761a,0,6859,1,16859,1
8992,89922000,cb68,71e8,1,3d51,1,13d51,1
8993,89932000,1260,c53e,0,d79e,0,0d79e,1
8994,89942000,af07,4f3f,0,fe46,0,0fe46,1
8995,89952000,a941,a211,1,4b53,1,14b53,1
8996,89962000,750b,b4ec,1,29f8,1,129f8,1
8997,89972000,096f,87e3,1,9153,0,09153,1
8998,89982000,ac41,d1a6,1,7de8,1,17de8,1
8999,89992000,0951,599d,1,62ef,0,062ef,1
9000,90002000,5f97,e5a3,1,453b,1,1453b,1
9001,90012000,74e5,401a,1,b500,0,0b500,1
9002,90022000,0d62,0b31,1,1894,0,01894,1
9003,90032000,132a,3f02,1,522d,0,0522d,1
9004,90042000,5f3d,7a2a,1,d968,0,0d968,1
9005,90052000,8b18,6f54,0,fa6c,0,0fa6c,1
9006,90062000,4d06,4d12,0,9a18,0,09a18,1
9007,90072000,e0d7,125e,1,f336,0,0f336,1
9008,90082000,da48,c4ef,0,9f37,1,19f37,1
9009,90092000,d8d6,ab71,0,8447,1,18447,1
9010,90102000,e9fa,e68c,0,d086,1,1d086,1
9011,90112000,cffa,404d,0,1047,1,11047,1
9012,90122000,45b5,9d31,0,e2e6,0,0e2e6,1
9013,90132000,a133,81d7,1,230b,1,1230b,1
9014,90142000,83cf,6758,1,eb28,0,0eb28,1
9015,90152000,d91d,9f22,1,7840,1,17840,1
9016,90162000,5ab4,28ec,1,83a1,0,083a1,1
9017,90172000,bc61,3ee3,1,fb45,0,0fb45,1
9018,90182000,a654,9c21,1,4276,1,14276,1
9019,90192000,14f7,5af7,1,6fef,0,06fef,1
9020,90202000,1692,589b,1,6f2e,0,06f2e,1
9021,90212000,16ae,171e,0,2dcc,0,02dcc,1
9022,90222000,4599,3a31,1,7fcb,0,07fcb,1
9023,90232000,3aae,c741,0,01ef,1,101ef,1
9024,90242000,77d8,859e,1,fd77,0,0fd77,1
9025,90252000,0908,f044,0,f94c,0,0f94c,1
9026,90262000,348d,ca4e,0,fedb,0,0fedb,1
9027,90272000,631a,c1b1,1,24cc,1,124cc,1
9028,90282000,9eae,eb45,0,89f3,1,189f3,1
9029,90292000,d6bc,a96a,0,8026,1,18026,1
9030,90302000,3c83,aa70,0,e6f3,0,0e6f3,1
9031,90312000,042b,4418,1,4844,0,04844,1
9032,90322000,40eb,2e22,1,6f0e,0,06f0e,1
9033,90332000,1396,2188,1,351f,0,0351f,1
9034,90342000,1f7e,c9b8,0,e936,0,0e936,1
9035,90352000,94b7,32e3,0,c79a,0,0c79a,1
9036,90362000,5da9,0ced,1,6a97,0,06a97,1
9037,90372000,8cf4,f14c,1,7e41,1,17e41,1
9038,90382000,5296,0070,0,5306,0,05306,1
9039,90392000,0f5c,7218,0,8174,0,08174,1
9040,90402000,831e,6c0f,1,ef2e,0,0ef2e,1
9041,90412000,c1b4,e530,1,a6e5,1,1a6e5,1
9042,90422000,f70a,adcf,0,a4d9,1,1a4d9,1
9043,90432000,7de8,b827,0,360f,1,1360f,1
9044,90442000,73f6,564b,1,ca42,0,0ca42,1
9045,90452000,d20b,4aec,1,1cf8,1,11cf8,1
9046,90462000,cdc4,31e6,0,ffaa,0,0ffaa,1
9047,90472000,a564,6921,0,0e85,1,10e85,1
9048,90482000,a7b6,aae2,1,5299,1,15299,1
9049,90492000,aba5,7eaa,0,2a4f,1,12a4f,1
9050,90502000,60ec,cfe1,0,30cd,1,130cd,1
9051,90512000,b40b,031f,1,b72b,0,0b72b,1
9052,90522000,2cae,868f,1,b33e,0,0b33e,1
9053,90532000,e192,3e22,1,1fb5,1,11fb5,1
9054,90542000,067f,7fa8,1,8628,0,08628,1
9055,90552000,add3,3bae,0,e981,0,0e981,1
9056,90562000,a1a8,7bd7,1,1d80,1,11d80,1
9057,90572000,e33e,6b8c,0,4eca,1,14eca,1
9058,90582000,508e,e861,1,38f0,1,138f0,1
9059,90592000,d9c7,cef7,1,a8bf,1,1a8bf,1
9060,90602000,ac3c,71be,1,1dfb,1,11dfb,1
9061,90612000,5077,64df,1,b557,0,0b557,1
9062,90622000,6751,691a,0,d06b,0,0d06b,1
9063,90632000,5acb,bde4,1,18b0,1,118b0,1
9064,90642000,d3a6,a66f,0,7a15,1,17a15,1
9065,90652000,ee20,839a,0,71ba,1,171ba,1
9066,90662000,ad3d,0372,1,b0b0,0,0b0b0,1
9067,90672000,686e,201b,0,8889,0,08889,1
9068,90682000,8839,0ca1,1,94db,0,094db,1
9069,90692000,5602,3802,1,8e05,0,08e05,1
9070,90702000,a837,5b97,0,03ce,1,103ce,1
9071,90712000,0033,4909,1,493d,0,0493d,1
9072,90722000,feb3,ccab,0,cb5e,1,1cb5e,1
9073,90732000,f19e,8d30,1,7ecf,1,17ecf,1
9074,90742000,ebf9,4eb0,1,3aaa,1,13aaa,1
9075,90752000,0a06,97fd,1,a204,0,0a204,1
9076,90762000,be49,71b6,1,3000,1,13000,1
9077,90772000,a34c,d348,1,7695,1,17695,1
9078,90782000,2c58,553f,1,8198,0,08198,1
9079,90792000,b9d4,6e42,1,2817,1,12817,1
9080,90802000,1918,7388,1,8ca1,0,08ca1,1
9081,90812000,84e0,eeee,0,73ce,1,173ce,1
9082,90822000,9b8e,7b38,1,16c7,1,116c7,1
9083,90832000,fa8b,1086,1,0b12,1,10b12,1
9084,90842000,1e97,e08e,0,ff25,0,0ff25,1
9085,90852000,0d9c,227f,0,301b,0,0301b,1
9086,90862000,9cb8,8674,1,232d,1,1232d,1
9087,90872000,c3a5,7ae3,1,3e89,1,13e89,1
9088,90882000,c8d4,183f,0,e113,0,0e113,1
9089,90892000,ffd2,c6e6,0,c6b8,1,1c6b8,1
9090,90902000,0074,a8ae,0,a922,0,0a922,1
9091,90912000,727c,b253,1,24d0,1,124d0,1
9092,90922000,9183,b238,1,43bc,1,143bc,1
9093,90932000,9202,c0e8,1,52eb,1,152eb,1
9094,90942000,497d,5184,1,9b02,0,09b02,1
9095,90952000,6928,203b,1,8964,0,08964,1
9096,90962000,047d,8707,1,8b85,0,08b85,1
9097,90972000,9779,71f4,1,096e,1,1096e,1
9098,90982000,753f,37b3,1,acf3,0,0acf3,1
9099,90992000,1e37,2ed8,0,4d0f,0,04d0f,1
9100,91002000,ab80,0cfa,0,b87a,0,0b87a,1
9101,91012000,5095,02b7,0,534c,0,0534c,1
9102,91022000,9a6a,a6b5,0,411f,1,1411f,1
9103,91032000,d48c,cd4a,0,a1d6,1,1a1d6,1
9104,91042000,bbc1,744c,0,300d,1,1300d,1
9105,91052000,fb4f,b04c,0,ab9b,1,1ab9b,1
9106,91062000,aeb3,0a2a,1,b8de,0,0b8de,1
9107,91072000,4f0c,f3b2,0,42be,1,142be,1
9108,91082000,7a99,670d,1,e1a7,0,0e1a7,1
9109,91092000,531e,0771,1,5a90,0,05a90,1
9110,91102000,e8f9,68de,1,51d8,1,151d8,1
9111,91112000,4fdb,b027,1,0003,1,10003,1
9112,91122000,4129,3506,1,7630,0,07630,1
9113,91132000,6a86,66b3,1,d13a,0,0d13a,1
9114,91142000,01a1,b53a,0,b6db,0,0b6db,1
9115,91152000,d0b1,77b1,0,4862,1,14862,1
9116,91162000,f0c6,ef25,1,dfec,1,1dfec,1
9117,91172000,5803,7d2c,0,d52f,0,0d52f,1
9118,91182000,8729,39d2,1,c0fc,0,0c0fc,1
9119,91192000,da56,cbf3,1,a64a,1,1a64a,1
9120,91202000,9c6f,42b4,1,df24,0,0df24,1
9121,91212000,379f,fe2d,1,35cd,1,135cd,1
9122,91222000,f0b3,e0d1,0,d184,1,1d184,1
9123,91232000,f0eb,ea2f,1,db1b,1,1db1b,1
9124,91242000,6e2d,dedb,1,4d09,1,14d09,1
9125,91252000,a42a,e0d2,1,84fd,1,184fd,1
9126,91262000,f991,17a8,1,113a,1,1113a,1
9127,91272000,e9dc,e3f3,1,cdd0,1,1cdd0,1
9128,91282000,b105,1339,0,c43e,0,0c43e,1
9129,91292000,e2b8,ed93,0,d04b,1,1d04b,1
9130,91302000,a09c,7cd3,1,1d70,1,11d70,1
9131,91312000,6298,24e7,1,8780,0,08780,1
9132,91322000,e031,686f,0,48a0,1,148a0,1
9133,91332000,a417,7d01,1,2119,1,12119,1
9134,91342000,113f,11b4,0,22f3,0,022f3,1
9135,91352000,8587,fcdc,1,8264,1,18264,1
9136,91362000,045b,125e,1,16ba,0,016ba,1
9137,91372000,2d2c,c9f5,0,f721,0,0f721,1
9138,91382000,7e1f,3c79,1,ba99,0,0ba99,1
9139,91392000,4e76,85e2,1,d459,0,0d459,1
9140,91402000,65ba,c85c,1,2e17,1,12e17,1
9141,91412000,3434,3dd4,0,7208,0,07208,1
9142,91422000,209a,37e8,1,5883,0,05883,1
9143,91432000,ae0b,de43,0,8c4e,1,18c4e,1
9144,91442000,7e68,dbad,1,5a16,1,15a16,1
9145,91452000,a1a9,30a6,1,d250,0,0d250,1
9146,91462000,eb1d,2e9f,1,19bd,1,119bd,1
9147,91472000,95b3,a258,0,380b,1,1380b,1
9148,91482000,6212,beca,0,20dc,1,120dc,1
9149,91492000,682d,8b99,0,f3c6,0,0f3c6,1
9150,91502000,f584,c0ee,0,b672,1,1b672,1
9151,91512000,adef,bfd7,0,6dc6,1,16dc6,1
9152,91522000,97f3,bab0,0,52a3,1,152a3,1
9153,91532000,02c0,f864,1,fb25,0,0fb25,1
9154,91542000,8fc7,6aae,0,fa75,0,0fa75,1
9155,91552000,e9ec,f6b0,0,e09c,1,1e09c,1
9156,91562000,3808,afb0,1,e7b9,0,0e7b9,1
9157,91572000,be6f,27f3,1,e663,0,0e663,1
9158,91582000,3e2e,7177,1,afa6,0,0afa6,1
9159,91592000,11d8,66e2,0,78ba,0,078ba,1
9160,91602000,298c,a2aa,1,cc37,0,0cc37,1
9161,91612000,49b8,e27e,0,2c36,1,12c36,1
9162,91622000,aadb,2a55,0,d530,0,0d530,1
9163,91632000,3c6d,7692,1,b300,0,0b300,1
9164,91642000,a9ec,80eb,0,2ad7,1,12ad7,1
9165,91652000,a78d,4f3a,1,f6c8,0,0f6c8,1
9166,91662000,1756,c5bd,1,dd14,0,0dd14,1
9167,91672000,20d2,82c2,0,a394,0,0a394,1
9168,91682000,8f20,b70e,0,462e,1,1462e,1
9169,91692000,715e,2227,1,9386,0,09386,1
9170,91702000,47b4,83ef,0,cba3,0,0cba3,1
9171,91712000,029f,85e8,0,8887,0,08887,1
9172,91722000,2ef5,422c,1,7122,0,07122,1
9173,91732000,e2d0,bc59,1,9f2a,1,19f2a,1
9174,91742000,9548,5736,1,ec7f,0,0ec7f,1
9175,91752000,8619,c3d8,1,49f2,1,149f2,1
9176,91762000,fd11,c273,1,bf85,1,1bf85,1
9177,91772000,e3cf,53ac,1,377c,1,1377c,1
9178,91782000,e24c,8254,0,64a0,1,164a0,1
9179,91792000,978e,cb40,1,62cf,1,162cf,1
9180,91802000,6d33,364e,0,a381,0,0a381,1
9181,91812000,2312,895c,1,ac6f,0,0ac6f,1
9182,91822000,bf88,5ffc,1,1f85,1,11f85,1
9183,91832000,fd03,461a,0,431d,1,1431d,1
9184,91842000,1218,8e70,1,a089,0,0a089,1
9185,91852000,d669,dd88,1,b3f2,1,1b3f2,1
9186,91862000,b655,8ac7,0,411c,1,1411c,1
9187,91872000,a0e7,7d83,1,1e6b,1,11e6b,1
9188,91882000,4aba,9e30,1,e8eb,0,0e8eb,1
9189,91892000,4b4c,413f,0,8c8b,0,08c8b,1
9190,91902000,f748,8fdb,0,8723,1,18723,1
9191,91912000,9d2c,8ede,1,2c0b,1,12c0b,1
9192,91922000,8ee2,82b9,0,119b,1,1119b,1
9193,91932000,f8d4,9237,0,8b0b,1,18b0b,1
9194,91942000,b838,87c1,0,3ff9,1,13ff9,1
9195,91952000,6494,5f54,1,c3e9,0,0c3e9,1
9196,91962000,a4e8,aadc,1,4fc5,1,14fc5,1
9197,91972000,924b,5522,1,e76e,0,0e76e,1
9198,91982000,5d56,e0a4,1,3dfb,1,13dfb,1
9199,91992000,40bb,e536,0,25f1,1,125f1,1
9200,92002000,c483,066b,1,caef,0,0caef,1
9201,92012000,18a0,1416,1,2cb7,0,02cb7,1
9202,92022000,5b20,efed,1,4b0e,1,14b0e,1
9203,92032000,c98e,2976,0,f304,0,0f304,1
9204,92042000,da13,eabc,0,c4cf,1,1c4cf,1
9205,92052000,df06,4af0,1,29f7,1,129f7,1
9206,92062000,01de,2a11,0,2bef,0,02bef,1
9207,92072000,dc21,802c,1,5c4e,1,15c4e,1
9208,92082000,87df,ebdf,1,73bf,1,173bf,1
9209,92092000,710d,9e77,1,0f85,1,10f85,1
9210,92102000,42cb,ee62,1,312e,1,1312e,1
9211,92112000,897b,df8c,1,6908,1,16908,1
9212,92122000,4c85,cedb,1,1b61,1,11b61,1
9213,92132000,8236,9e6a,0,20a0,1,120a0,1
9214,92142000,9429,b320,1,474a,1,1474a,1
9215,92152000,2e16,cae2,0,f8f8,0,0f8f8,1
9216,92162000,aa9e,d0dd,1,7b7c,1,17b7c,1
9217,92172000,c9a6,a1a0,1,6b47,1,16b47,1
9218,92182000,e908,4315,0,2c1d,1,12c1d,1
9219,92192000,ec19,d183,1,bd9d,1,1bd9d,1
9220,92202000,e3cd,cdf3,1,b1c1,1,1b1c1,1
9221,92212000,59b4,bffa,0,19ae,1,119ae,1
9222,92222000,a3fe,2c6a,0,d068,0,0d068,1
9223,92232000,8710,4492,1,cba3,0,0cba3,1
9224,92242000,ed12,ae01,0,9b13,1,19b13,1
9225,92252000,6ff0,b113,0,2103,1,12103,1
9226,92262000,6591,293b,1,8ecd,0,08ecd,1
9227,92272000,8595,594c,0,dee1,0,0dee1,1
9228,92282000,6163,c287,0,23ea,1,123ea,1
9229,92292000,4c1e,346e,0,808c,0,0808c,1
9230,92302000,910d,7f55,0,1062,1,11062,1
9231,92312000,4998,150b,1,5ea4,0,05ea4,1
9232,92322000,8d78,dff2,1,6d6b,1,16d6b,1
9233,92332000,6615,80dc,1,e6f2,0,0e6f2,1
9234,92342000,a62a,0f40,1,b56b,0,0b56b,1
9235,92352000,f095,3505,1,259b,1,1259b,1
9236,92362000,1140,37d3,1,4914,0,04914,1
9237,92372000,e06b,f0d8,1,d144,1,1d144,1
9238,92382000,2407,ee32,1,123a,1,1123a,1
9239,92392000,d158,4031,1,118a,1,1118a,1
9240,92402000,bfc6,69be,1,2985,1,12985,1
9241,92412000,b973,16c2,1,d036,0,0d036,1
9242,92422000,deb2,a51d,0,83cf,1,183cf,1
9243,92432000,f218,49a9,1,3bc2,1,13bc2,1
9244,92442000,78e5,dd34,1,561a,1,1561a,1
9245,92452000,4ff3,9f87,0,ef7a,0,0ef7a,1
9246,92462000,2872,aa5a,0,d2cc,0,0d2cc,1
9247,92472000,7544,c844,0,3d88,1,13d88,1
9248,92482000,d9db,ae51,0,882c,1,1882c,1
9249,92492000,4c4d,0222,1,4e70,0,04e70,1
9250,92502000,283f,b091,0,d8d0,0,0d8d0,1
9251,92512000,834b,08c2,1,8c0e,0,08c0e,1
9252,92522000,d660,d645,1,aca6,1,1aca6,1
9253,92532000,e9a3,ea03,0,d3a6,1,1d3a6,1
9254,92542000,5f79,dbeb,1,3b65,1,13b65,1
9255,92552000,1116,3efe,0,5014,0,05014,1
9256,92562000,5ed9,c22d,0,2106,1,12106,1
9257,92572000,8f1a,0dea,1,9d05,0,09d05,1
9258,92582000,0a5f,c4ca,1,cf2a,0,0cf2a,1
9259,92592000,b8db,5261,1,0b3d,1,10b3d,1
9260,92602000,6c45,a630,1,1276,1,11276,1
9261,92612000,d7cc,ce40,1,a60d,1,1a60d,1
9262,92622000,1f2c,8ae7,0,aa13,0,0aa13,1
9263,92632000,0f80,5ce8,1,6c69,0,06c69,1
9264,92642000,bbb1,cdb6,0,8967,1,18967,1
9265,92652000,bf40,0c74,0,cbb4,0,0cbb4,1
9266,92662000,235e,dfb5,1,0314,1,10314,1
9267,92672000,3435,7be1,1,b017,0,0b017,1
9268,92682000,9491,a7b8,1,3c4a,1,13c4a,1
9269,92692000,2d6b,1d95,1,4b01,0,04b01,1
9270,92702000,d2e4,124e,0,e532,0,0e532,1
9271,92712000,3bdd,56e2,1,92c0,0,092c0,1
9272,92722000,7329,cd2a,1,4054,1,14054,1
9273,92732000,864e,9f8f,1,25de,1,125de,1
9274,92742000,68c1,4a95,0,b356,0,0b356,1
9275,92752000,11c9,fdd4,1,0f9e,1,10f9e,1
9276,92762000,b153,0a1e,1,bb72,0,0bb72,1
9277,92772000,f6b4,fe65,1,f51a,1,1f51a,1
9278,92782000,1208,0373,0,157b,0,0157b,1
9279,92792000,a16c,5e9d,0,0009,1,10009,1
9280,92802000,10cf,d737,0,e806,0,0e806,1
9281,92812000,d927,427f,0,1ba6,1,11ba6,1
9282,92822000,ecaf,0f07,1,fbb7,0,0fbb7,1
9283,92832000,f4ba,c058,0,b512,1,1b512,1
9284,92842000,9018,05bf,1,95d8,0,095d8,1
9285,92852000,33a6,76ca,0,aa70,0,0aa70,1
9286,92862000,1a89,6628,0,80b1,0,080b1,1
9287,92872000,c23a,2977,0,ebb1,0,0ebb1,1
9288,92882000,4fcd,77ba,0,c787,0,0c787,1
9289,92892000,c790,e6d8,0,ae68,1,1ae68,1
9290,92902000,f93d,6129,1,5a67,1,15a67,1
9291,92912000,7405,27b7,0,9bbc,0,09bbc,1
9292,92922000,07bc,9227,1,99e4,0,099e4,1
9293,92932000,b1db,db56,0,8d31,1,18d31,1
9294,92942000,c4de,1925,0,de03,0,0de03,1
9295,92952000,c227,84ab,1,46d3,1,146d3,1
9296,92962000,d36c,8138,0,54a4,1,154a4,1
9297,92972000,bbb6,8bdd,1,4794,1,14794,1
9298,92982000,4de8,9d4a,0,eb32,0,0eb32,1
9299,92992000,a4ce,9ff6,1,44c5,1,144c5,1
9300,93002000,682e,d2f8,1,3b27,1,13b27,1
9301,93012000,5c47,5f64,0,bbab,0,0bbab,1
9302,93022000,8be7,325f,1,be47,0,0be47,1
9303,93032000,6d88,7348,0,e0d0,0,0e0d0,1
9304,93042000,1579,dadd,1,f057,0,0f057,1
9305,93052000,7130,fb27,1,6c58,1,16c58,1
9306,93062000,08b9,a651,1,af0b,0,0af0b,1
9307,93072000,5598,31d9,0,8771,0,08771,1
9308,93082000,1f1b,c6ac,1,e5c8,0,0e5c8,1
9309,93092000,3a6f,9401,0,ce70,0,0ce70,1
9310,93102000,ec88,b5ea,0,a272,1,1a272,1
9311,93112000,396e,279d,0,610b,0,0610b,1
9312,93122000,0f0b,032f,1,123b,0,0123b,1
9313,93132000,2ca3,041c,0,30bf,0,030bf,1
9314,93142000,548e,5174,0,a602,0,0a602,1
9315,93152000,ef93,1915,1,08a9,1,108a9,1
9316,93162000,e840,e3ae,1,cbef,1,1cbef,1
9317,93172000,5e64,e49e,0,4302,1,14302,1
9318,93182000,5d71,8a12,1,e784,0,0e784,1
9319,93192000,7cd4,da67,1,573c,1,1573c,1
9320,93202000,dd49,8be3,1,692d,1,1692d,1
9321,93212000,4764,560a,0,9d6e,0,09d6e,1
9322,93222000,4aa9,94d6,0,df7f,0,0df7f,1
9323,93232000,c798,667e,1,2e17,1,12e17,1
9324,93242000,52a7,1da4,1,704c,0,0704c,1
9325,93252000,f95b,ec87,1,e5e3,1,1e5e3,1
